cena_opcji,odw_t,t,sigma,S_0,r,K,T,opcja,wersja
21.176316825430213,12.0,0.08333333333333333,0.05,50.0,0.02,30.0,2.0,a,call
20.21552738627789,12.0,0.08333333333333333,0.05,50.0,0.02,31.0,2.0,a,call
19.254737947125566,12.0,0.08333333333333333,0.05,50.0,0.02,32.0,2.0,a,call
18.29394850797324,12.0,0.08333333333333333,0.05,50.0,0.02,33.0,2.0,a,call
17.333159068820915,12.0,0.08333333333333333,0.05,50.0,0.02,34.0,2.0,a,call
16.37236962966859,12.0,0.08333333333333333,0.05,50.0,0.02,35.0,2.0,a,call
15.411580192849982,12.0,0.08333333333333333,0.05,50.0,0.02,36.0,2.0,a,call
14.450790823084512,12.0,0.08333333333333333,0.05,50.0,0.02,37.0,2.0,a,call
13.490002333403456,12.0,0.08333333333333333,0.05,50.0,0.02,38.0,2.0,a,call
12.529220812424876,12.0,0.08333333333333333,0.05,50.0,0.02,39.0,2.0,a,call
11.568476029104739,12.0,0.08333333333333333,0.05,50.0,0.02,40.0,2.0,a,call
10.60786341311389,12.0,0.08333333333333333,0.05,50.0,0.02,41.0,2.0,a,call
9.647643240270385,12.0,0.08333333333333333,0.05,50.0,0.02,42.0,2.0,a,call
8.68914910328941,12.0,0.08333333333333333,0.05,50.0,0.02,43.0,2.0,a,call
7.734917430752254,12.0,0.08333333333333333,0.05,50.0,0.02,44.0,2.0,a,call
6.789238140997643,12.0,0.08333333333333333,0.05,50.0,0.02,45.0,2.0,a,call
5.856944994062192,12.0,0.08333333333333333,0.05,50.0,0.02,46.0,2.0,a,call
4.953482516674761,12.0,0.08333333333333333,0.05,50.0,0.02,47.0,2.0,a,call
4.100805780585526,12.0,0.08333333333333333,0.05,50.0,0.02,48.0,2.0,a,call
3.3026237661470255,12.0,0.08333333333333333,0.05,50.0,0.02,49.0,2.0,a,call
2.5620561353256863,12.0,0.08333333333333333,0.05,50.0,0.02,50.0,2.0,a,call
1.9558891043908548,12.0,0.08333333333333333,0.05,50.0,0.02,51.0,2.0,a,call
1.4323162488228227,12.0,0.08333333333333333,0.05,50.0,0.02,52.0,2.0,a,call
0.9846216057766994,12.0,0.08333333333333333,0.05,50.0,0.02,53.0,2.0,a,call
